lnBtsId,SiteName,SiteNameCV,營運處,營運中心,基維股,縣市,鄉鎮,operationalState_BTS,nCo_lnBtsId,lnBtsIdLL_Sec,lnBtsIdLL_NameChs,Co-Site,bts_Config,eNBType,actLteNrDualConnectivity,nrBtsId,nrFreqBand,operationalState_nrBts,nrSecId,nrSecPCI,lnSecIdBts,lnSecPCI,lnSecBts_Count,AnchorBand,enDcDMeas_freqBandIndicatorNr,enDcDMeas_b1ThresholdNrRsrp,freqLayListEndcHo,rfSharingEnabled,sharedRfTechnologies,Sys_Module,Sub-Module,RF_Module,Coverage Objective,sw_Version,swRelease,IP address,activeSyncMode,activeTimeSource,selectedSyncInput,actOperatorQCI,QCIop_listId,QCIop_qci,QCIop_lteNrDualConnectSupport,QCIop_prio,QCIop_schedulWeight,RANtype,LAR,LARport,Sub-Module_RF-Module,Total Shaper Information Rate - sirTotal (Mbps),Lat,Lon,Lat_2,Lon_2,Lat_3,Lon_3,Lat_4,Lon_4,Lat_5,Lon_5,Lat_6,Lon_6,Lat_7,Lon_7,Lat_8,Lon_8,Dump_Date,Dump_NRCEL
511518,草屯玉成,草屯玉成,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/3,草屯玉成,S303_101,2+0+2,Flexi,0,,,,,,1_3,87_89,2,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBA,1*FXED+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.10.85,LoosePhaseAndTimeSync [2],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBA+1*FXED+2*FXDB,300,23.99294,120.69966,,,,,,,,,,,,,,,44778.73249,
511520,草屯中投,草屯中投,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯中投,S333_111,2+2+2,Flexi_RRH,1,,,,,,1_2_3,304_303_305,3,a333_111,1_78,-90_-110,1750,0,none  [0],FSMF,1*FBBA,2*FXEB+2*FXDB,Outdoor & Indoor,SBTS21A,SRAN21A_3.1.3,10.128.14.209,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511520L,1*FBBA+2*FXEB+2*FXDB,300,23.97882,120.68026,,,,,,,,,,,,,,,44778.73249,
511521,竹山東華,南投竹山L06竹山延和,行動中區營運處,南投營運中心,南投基維股,南投縣,竹山鎮,onAir [5],2,s2/3_s4/5/6,南投竹山L06竹山東華___南投竹山L06竹山延和,S033333_022000_011111,0+3+3+2+2+2,Flexi_RRH,1,5411521,n78,onAir,2_3_4_5_6,205_206_4_3_5,2_3_4_5_6,205_206_4_3_5,5,a033333_011111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,2*FHEL+3*FHEB+5*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.120.34,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,NTCS_NAR01_R3M3R,NTCS_NAR01_R2/1/3/3,2*ABIA+2*FHEL+3*FHEB+5*FHDB,10000,23.76417,120.70006,23.76455,120.68981,,,,,,,,,,,,,44778.73249,44778.80398
511523,草屯食水坑,草屯食水坑,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯食水坑,S004_005_333_002_111,2+2+5,Flexi,1,5411523,n78+n1,onAir,1_2_3,383_382_381,1_2_3,383_382_381,3,a004_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,1*ABIA,1*FRHG+1*FXED+2*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.142.114,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,1*ABIA+1*FRHG+1*FXED+2*FXDB,1000,23.98348,120.79221,,,,,,,,,,,,,,,44778.73249,44778.80398
511524,名間董門,名間董門,行動中區營運處,南投營運中心,南投基維股,南投縣,名間鄉,onAir [5],1,s1/3,名間董門,S303_202_101,3+0+3,Flexi_RRH,0,,,,,,1_3,311_310,2,,,,,1,none  [0],FSMF+FSME,1*FBBA,2*FHEL+2*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.13.195,LoosePhaseAndTimeSync [2],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBA+2*FHEL+2*FHDB,450,23.83697,120.70112,,,,,,,,,,,,,,,44778.73249,
511526,鹿谷初陽,南投鹿谷L16鹿谷初陽,行動中區營運處,南投營運中心,南投基維股,南投縣,鹿谷鄉,onAir [5],1,s1/2/3,南投鹿谷L16鹿谷初陽,S333_220_111,3+3+2,Flexi_RRH,1,5411526,n1,onAir,3,258,1_2_3,260_259_258,3,a333_111,1_78,-110_-110,1750,0,none  [0],ASIA,1*ABIA,2*FHEL+1*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0MP,10.218.126.50,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,NTLK_NAR01_R3M8R,NTLK_NAR01_R2/1/3/8,1*ABIA+2*FHEL+1*FHEB+3*FHDB,10000,23.76441,120.73578,,,,,,,,,,,,,,,44778.73249,44778.80398
511527,草屯大中興,草屯大中興,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯大中興,S333_022,1+2+2,Flexi_RRH,0,,,,,,1_2_3,268_267_269,3,,,,,0,none  [0],FSMF,1*FBBC,2*FHEL+1*FHEB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.10.142,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511527L,1*FBBC+2*FHEL+1*FHEB,300,23.952274,120.67224,,,,,,,,,,,,,,,44778.73249,
511531,埔里桃源,埔里桃源,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],1,s1/2,埔里桃源,S330_110,2+2+0,Flexi_RRH,1,5411531_5421531,n1_n78,onAir_onAir,1_2**1_2,248_247**248_247,1_2,248_247,2,a330_110,1_78,-90_-110,1750,0,none  [0],ASIA,1*ABIA,2*FHEB+2*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.142.66,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,1*ABIA+2*FHEB+2*FHDB,2500,23.93826,120.93834,,,,,,,,,,,,,,,44778.73249,44778.80398
511532,集集保育中心,南投集集L05集集卡菲,行動中區營運處,南投營運中心,南投基維股,南投縣,集集鎮,onAir [5],2,s1/2/3_s4/5/6,南投集集L05集集保育中心___南投集集L05集集卡菲,S333333_000222_111111,2+2+2+3+3+3,Flexi_RRH,1,5411532,n78,onAir,1_2_3_4_5_6,467_466_465_313_312_314,1_2_3_4_5_6,467_466_465_313_312_314,6,a333333_111111,78_1,-110_-90,1750,0,none  [0],ASIB,2*ABIA,3*FHEB+6*FHDB+3*AHEB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.222.10.34,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,NTCC_NAR01_R3M3L,NTCC_NAR01_R2/1/1/3,2*ABIA+3*FHEB+6*FHDB+3*AHEB,10000,23.82822,120.80194,23.82769,120.79008,,,,,,,,,,,,,44778.73249,44778.80398
511533,埔里受奉宮,南投廣興L03埔里受奉宮,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],2,s1/2/3_s4/5/6,南投廣興L03埔里受奉宮___南投廣興L03埔里永豐,S333333_200000_111111,3+2+2+2+2+2,Flexi,1,5411533,n78,onAir,1_2_3_4_5_6,227_226_225_2_1_0,1_2_3_4_5_6,227_226_225_2_1_0,6,a333333_111111,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,4*FXEB+3*FHDB+2*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.125.2,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,PLKH_NAR01_R3M2L,PLKH_NAR01_R2/1/1/2,2*ABIA+4*FXEB+3*FHDB+2*FXDB,10000,24.00819,120.96915,24.00585,120.94496,,,,,,,,,,,,,44778.73249,44778.80398
511534,竹山中崎,竹山中崎,行動中區營運處,南投營運中心,南投基維股,南投縣,竹山鎮,onAir [5],1,s1/2/3,竹山中崎,S404_505_333_222_111,5+3+5,Flexi_RRH,0,,,,,,1_2_3,25_24_26,3,,,,,0,none  [0],ASIA,2*ABIA,2*FRHG+3*FHEL+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.8.65,FreqSync [0],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511534L,2*ABIA+2*FRHG+3*FHEL+3*FHDB,750,23.77374,120.65325,,,,,,,,,,,,,,,44778.73249,
511535,國姓中坑,國姓東一,行動中區營運處,南投營運中心,埔里基維股,南投縣,國姓鄉,onAir [5],2,s1/2/3_s4,國姓中坑___國姓東一,S3333_1111,2+2+2+2,,0,,,,,,1_2_3_4,413_412_411_417,4,,,,,1,UTRAN-EUTRA  [1],FSMF+FSMF,2*FBBC,4*FHEB+1*FHDB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.11.236,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,2*FBBC+4*FHEB+1*FHDB+2*FXDB,300,24.10861,120.85732,24.106004,120.851224,,,,,,,,,,,,,44778.73249,
511537,名間新民,南投名間L02名間新民,行動中區營運處,南投營運中心,南投基維股,南投縣,名間鄉,onAir [5],1,s2/3,南投名間L02名間新民,S040_033_011,0+3+2,Flexi,1,5411537,n78,onAir,2_3,415_414,2_3,415_414,2,a040_033_011,78_1,-110_-90,1750,0,none  [0],ASIB,2*ABIA,1*FRHG+1*FXED+2*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0MP,10.218.124.10,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,NTMC_NAR01_R3M1R,NTMC_NAR01_R2/1/3/1,2*ABIA+1*FRHG+1*FXED+2*FHDB,10000,23.81299,120.69725,,,,,,,,,,,,,,,44778.73249,44778.80398
511538,名間中山村,名間中山村,行動中區營運處,南投營運中心,南投基維股,南投縣,名間鄉,onAir [5],1,s1/2/3,名間中山村,S444_333_111,3+3+3,Flexi,0,,,,,,1_2_3,328_327_329,3,,,,,0,none  [0],FSMF,2*FBBC,3*FRHG+1*FXED+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.15.6,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511538L,2*FBBC+3*FRHG+1*FXED+3*FHDB,450,23.84294,120.68882,,,,,,,,,,,,,,,44778.73249,
511539,埔里國棟,南投埔里L06埔里龍門,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],2,s1/2/3_s4/5/6,南投埔里N06埔里國棟___南投埔里L06埔里龍門,S333333_101111,2+1+2+2+2+2,Flexi_RRH,1,5411539,n78,onAir,1_2_3_4_5_6,215_214_213_163_162_164,1_2_3_4_5_6,215_214_213_163_162_164,6,a333333_101111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,6*FHEB+5*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.119.42,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,PLPL_NAR01_R3M3R,PLPL_NAR01_R2/1/3/3,2*ABIA+6*FHEB+5*FHDB,10000,23.95616,120.96632,23.95845,120.99958,,,,,,,,,,,,,44778.73249,44778.80398
511540,草屯仁愛,草屯仁愛,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯仁愛,S333_111,2+2+2,Flexi_RRH,1,,,,,,1_2_3,281_280_279,3,a333_111,1_78,-90_-110,1750,0,none  [0],FSMF,1*FBBC,3*FHEB+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.12.154,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511540L,1*FBBC+3*FHEB+3*FHDB,300,23.98513,120.67826,,,,,,,,,,,,,,,44778.73249,
511543,竹山公園,竹山公園,行動中區營運處,南投營運中心,南投基維股,南投縣,竹山鎮,onAir [5],1,s1/2/3,竹山公園,S333_002_111,2+2+3,Flexi,0,,,,,,1_2_3,231_232_233,3,,,,,1,UTRAN-EUTRA  [1],FSMF,2*FBBC,1*FXED+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.11.136,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,2*FBBC+1*FXED+2*FXDB,600,23.75461,120.67511,,,,,,,,,,,,,,,44778.73249,
511547,信義丹大,信義丹大,行動中區營運處,南投營運中心,埔里基維股,南投縣,信義鄉,onAir [5],1,s1/2/3,信義丹大,S333_111,2+2+2,Flexi_RRH,0,,,,,,1_2_3,376_375_377,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,3*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.15.66,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBC+3*FHEB+3*FHDB,300,23.78686,120.97794,,,,,,,,,,,,,,,44778.73249,
511549,水里玉管處,水里玉管處,行動中區營運處,南投營運中心,埔里基維股,南投縣,水里鄉,onAir [5],1,s1/2/3,水里玉管處,S044_055_333_022_111,2+5+5,Flexi_RRH,1,5411549,n78,onAir,1_2_3,235_234_236,1_2_3,235_234_236,3,a044_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,2*FRHG+2*FHEL+1*FHEB+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.143.194,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+2*FRHG+2*FHEL+1*FHEB+3*FHDB,2500,23.81257,120.85019,,,,,,,,,,,,,,,44778.73249,44778.80398
511551,魚池鹿篙,南投魚池L03魚池鹿篙,行動中區營運處,南投營運中心,埔里基維股,南投縣,魚池鄉,onAir [5],1,s1/3,南投魚池L03魚池鹿篙,S303_101,2+0+2,Flexi_RRH,1,5411551,n78,onAir,1_3,408_410,1_3,408_410,2,a303_101,1_78,-90_-110,1750,0,none  [0],ASIB,1*ABIA,2*FHEB+2*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0MP,10.218.121.18,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,PLYC_NAR01_R3M2L,PLYC_NAR01_R2/1/1/2,1*ABIA+2*FHEB+2*FHDB,10000,23.92618,120.94679,,,,,,,,,,,,,,,44778.73249,44778.80398
511553,仁愛曲冰,仁愛曲冰,行動中區營運處,南投營運中心,埔里基維股,南投縣,仁愛鄉,onAir [5],1,s2/3,仁愛曲冰,S033_011,0+2+2,,0,,,,,,2_3,379_378,2,,,,,1,UTRAN-EUTRA  [1],FSMF+FSMF,1*FBBC,2*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.12.221,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBC+2*FHEB+2*FXDB,300,23.93128,121.07234,,,,,,,,,,,,,,,44778.73249,
511554,竹山米堤,南投竹山L16竹山延中,行動中區營運處,南投營運中心,南投基維股,南投縣,竹山鎮,onAir [5],2,s1/3_s4/5/6,南投竹山L16竹山米堤___南投竹山L16竹山延中,S303333_000020_101000,2+0+2+1+2+1,Flexi_RRH,1,5411554,n1,onAir,1_5,395_190,1_3_4_5_6,395_393_191_190_189,5,a303333_101000,1_78,-110_-110,1750,0,none  [0],ASIB,2*ABIA,2*FXEB+2*FHEB+2*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.120.106,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,C-RAN,NTCS_NAR01_R3M8R,NTCS_NAR01_R2/1/3/8,2*ABIA+2*FXEB+2*FHEB+2*FHDB,10000,23.751839,120.674795,23.75771,120.69301,,,,,,,,,,,,,44778.73249,44778.80398
511555,埔里善教BBU,南投廣興L02埔里善教BBU,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],3,s1/2/3_s4/5/6_s7,南投廣興L02埔里善教BBU___南投廣興L02埔里北寮___南投廣興L02埔里合成,S3333330_1111111,2+2+2+2+2+2+1,Flexi_RRH,1,5411555,n78,onAir,1_2_3_4_5_6,149_148_147_262_261_263,1_2_3_4_5_6_7,149_148_147_262_261_263_88,7,a333333000_111111100,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,6*FHEB+7*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.125.18,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,PLKH_NAR01_R3M1R,PLKH_NAR01_R2/1/3/1,2*ABIA+6*FHEB+7*FHDB,10000,23.99481,120.93543,24.02533,120.91313,24.01659,120.89719,,,,,,,,,,,44778.73249,44778.80398
511556,仁愛平靜,仁愛平靜,行動中區營運處,南投營運中心,埔里基維股,南投縣,仁愛鄉,onAir [5],1,s1/2/3,仁愛平靜,S333_111,2+2+2,Flexi_RRH,0,,,,,,1_2_3,445_444_446,3,,,,,0,none  [0],FSMF,1*FBBA,3*FHEB+3*FHDB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.12.218,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511556L,1*FBBA+3*FHEB+3*FHDB,300,24.06891,121.20881,,,,,,,,,,,,,,,44778.73249,
511558,鹿谷紫林莊,鹿谷紫林莊,行動中區營運處,南投營運中心,南投基維股,南投縣,鹿谷鄉,onAir [5],1,s1/2/3,鹿谷紫林莊,S333_111,2+2+2,Flexi,0,,,,,,1_2_3,119_118_117,3,,,,,0,none  [0],FSMF,1*FBBC,3*FHEB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.12.161,FreqSync [0],Ntp[5],TRS[5],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBC+3*FHEB+2*FXDB,300,23.72388,120.77831,,,,,,,,,,,,,,,44778.73249,
511559,草屯寶旺萊,草屯寶旺萊,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯寶旺萊,S040_050_333_020_111,2+5+2,Flexi_RRH,0,,,,,,1_2_3,380_379_378,3,,,,,1,UTRAN-EUTRA  [1],FSMF+FSMF,2*FBBC,1*FRHG+1*FHEL+2*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.13.213,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,2*FBBC+1*FRHG+1*FHEL+2*FHEB+3*FHDB,750,24.00372,120.69382,,,,,,,,,,,,,,,44778.73249,
511561,埔里聽瀑,埔里南坑,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],2,s1/2/3_s4,埔里聽瀑___埔里南坑,S0040_3333_1111,2+2+3+2,Flexi_RRH,0,,,,,,1_2_3_4,374_373_372_380,4,,,,,1,UTRAN-EUTRA  [1],FSMF,2*FBBC,1*FRHG+1*FHEL+3*FHEB+1*FHDB+2*FXDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.12.227,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,2*FBBC+1*FRHG+1*FHEL+3*FHEB+1*FHDB+2*FXDB,450,23.92686,121.00836,23.914763,121.004922,,,,,,,,,,,,,44778.73249,
511564,鹿谷溪頭商店街,鹿谷溪頭商店街,行動中區營運處,南投營運中心,南投基維股,南投縣,鹿谷鄉,onAir [5],1,s1/2,鹿谷溪頭商店街,S440_330_110,3+3+0,Flexi_RRH,1,5411564,n78,onAir,1_2,314_313,1_2,314_313,2,a440_330_110,1_78,-90_-110,1750,0,none  [0],ASIB,2*ABIA,2*FRHG+2*FHEB+2*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.165.42,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,30_30_30_30_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+2*FRHG+2*FHEB+2*FHDB,2500,23.67899,120.7966,,,,,,,,,,,,,,,44778.73249,44778.80398
511565,南投中創園區,南投中創園區,行動中區營運處,南投營運中心,南投基維股,南投縣,南投市,onAir [5],1,s1/2/3,南投中創園區,S444_555_333_222_111,5+5+5,Flexi_RRH,1,5411565,n78,onAir,1_2_3,418_417_419,1_2_3,418_417_419,3,a444_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+3*FHEL+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.141.170,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+3*FHEL+3*FHDB,2500,23.93743,120.69815,,,,,,,,,,,,,,,44778.73249,44778.80398
511566,南投南鄉,南投南鄉,行動中區營運處,南投營運中心,南投基維股,南投縣,南投市,onAir [5],1,s1/2/3,南投南鄉,S333_111,2+2+2,Flexi_RRH,0,,,,,,1_2_3,429_431_430,3,,,,,1,UTRAN-EUTRA  [1],FSMF,1*FBBC,3*FHEB+3*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.8.203,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,1*FBBC+3*FHEB+3*FHDB,300,23.89968,120.70477,,,,,,,,,,,,,,,44778.73249,
511569,草屯山腳,草屯山腳,行動中區營運處,南投營運中心,南投基維股,南投縣,草屯鎮,onAir [5],1,s1/2/3,草屯山腳,S400_500_333_222_111,5+3+3,Flexi,1,5411569,n78,onAir,1_2_3,322_321_323,1_2_3,322_321_323,3,a400_333_111,1_78,-90_-110,1750,0,none  [0],ASIA,2*ABIA,1*FRHG+1*FXED+2*FXDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.143.58,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+1*FRHG+1*FXED+2*FXDB,2500,23.95841,120.6847,,,,,,,,,,,,,,,44778.73249,44778.80398
511570,竹山鹿山,竹山鹿山,行動中區營運處,南投營運中心,南投基維股,南投縣,竹山鎮,onAir [5],1,s1/2/3,竹山鹿山,S040_050_333_020_111,2+5+2,Flexi_RRH,0,,,,,,1_2_3,460_459_461,3,,,,,0,none  [0],FSMF,2*FBBC,1*FHEL+2*FHEB+3*FHDB+1*AHHB,Outdoor,SBTS21A,SRAN21A_3.1.3,10.128.12.211,LoosePhaseAndTimeSync [2],Ntp[5],TOPF[14],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,511570L,2*FBBC+1*FHEL+2*FHEB+3*FHDB+1*AHHB,750,23.76019,120.69691,,,,,,,,,,,,,,,44778.73249,
511571,南投元大鋼,南投元大鋼,行動中區營運處,南投營運中心,南投基維股,南投縣,南投市,onAir [5],1,s1/2/3,南投元大鋼,S044_333_011,1+3+3,Flexi_RRH,0,,,,,,1_2_3,79_78_80,3,,,,,1,UTRAN-EUTRA  [1],FSMF,2*FBBC,2*FRHG+1*FXED+2*FHDB,Outdoor,FL18SP,FL18SP_5.1.2,10.128.12.203,FreqSync [0],Ntp[5],MasterSMOD[6],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,LAR,LAR491,,2*FBBC+2*FRHG+1*FXED+2*FHDB,450,23.94034,120.66486,,,,,,,,,,,,,,,44778.73249,
511572,南投學藝,南投學藝,行動中區營運處,南投營運中心,南投基維股,南投縣,南投市,onAir [5],1,s1/2/3,南投學藝,S444_500_333_200_111,5+3+3,Flexi_RRH,1,5411572,n78,onAir,1_2,12_13,1_2_3,12_13_14,3,a444_333_111,78_1,-110_-90,1750,0,none  [0],ASIA,2*ABIA,3*FRHG+3*FHEL+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.140.250,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,D-RAN,MSER_DRAN,MSER,2*ABIA+3*FRHG+3*FHEL+3*FHDB,2500,23.94997,120.68829,,,,,,,,,,,,,,,44778.73249,44778.80398
511573,埔里忠孝,南投埔里L11埔里忠孝,行動中區營運處,南投營運中心,埔里基維股,南投縣,埔里鎮,onAir [5],2,s1/2/3_s4/5/6,南投埔里L11埔里忠孝___南投埔里L11埔里和平,S044000_055000_333333_222022_111000,3+5+5+1+2+2,Flexi_RRH,1,5411573,n78,onAir,1_2_3_4_5_6,179_178_177_386_385_384,1_2_3_4_5_6,179_178_177_386_385_384,6,a044000_333333_111000,1_78,-90_-110,1750,0,none  [0],ASIB,3*ABIA,2*FRHG+6*FHEL+3*FHDB,Outdoor,SBTS22R1,SBTS22R1_1.0.3,10.218.119.82,PhaseSync [1],Top[6],TOPP[15],1,1_2_3_4,134_137_140_180,1_1_1_1,n_n_n_n_n,20_15_12_50,C-RAN,PLPL_NAR01_R3M6L,PLPL_NAR01_R2/1/1/6,3*ABIA+2*FRHG+6*FHEL+3*FHDB,10000,23.96478,120.97421,23.95835,120.97743,,,,,,,,,,,,,44778.73249,44778.80398
